Time,SP_500,SP_500_Volume,SP_500_Volume_Call,SP_500_Volume_Put,SP_500_Ratio_Put_Call,Gold,Vix,US_Libor_OIS,CDS_JPM,CDS_CITI,CDS_BOFA,SP_500_Index_Turnover,SP_1_Index,P1_risk
28.06.17 00:00,2436.29,510888128,288859,604779,2.0937,1249.268,10.03,13.43,47.215,53.033,50.143,33.99,2400,81.79447979
29.06.17 00:00,2418.56,627587456,383457,871733,2.2734,1245.51,11.44,13.49,47.382,52.803,49.729,40.92,2408,81.38405723
03.07.17 00:00,2426.9,340988864,168065,363080,2.1604,1220.2,11.22,13.39,45.827,51.026,48.857,23.31,2320.2,79.25987886
05.07.17 00:00,2424.86,568417856,279934,590188,2.1083,1227.04,11.07,13.33,45.658,51.135,48.964,37.29,2327.3,79.36469309
06.07.17 00:00,2408.28,554020288,396861,715838,1.8037,1225.218,12.54,13.25,46.059,50.892,49.169,35.94,2302.4,79.47174008
10.07.17 00:00,2422.33,490786848,389528,658261,1.6899,1214.357,11.11,13.89,46.677,52.25,49.809,32.08,2420.2,80.93306712
11.07.17 00:00,2420.78,463115296,235996,506935,2.1481,1217.718,10.89,13.81,48.094,52.396,50.95,30.25,2322.4,82.23563992
12.07.17 00:00,2435.01,492047456,376915,596268,1.582,1220.508,10.3,13.86,47.856,52.427,50.892,32.73,2437,82.15140882
13.07.17 00:00,2442.98,487474688,309680,486532,1.5711,1217.58,9.9,14.19,47.911,52.423,50.548,31.94,2443,81.90311341
17.07.17 00:00,2457.97,436852384,385306,603146,1.5654,1234.115,9.82,14,48.841,53.222,51.618,29.99,2400,83.42724402
18.07.17 00:00,2455.65,434709856,392078,534262,1.3626,1242.473,9.89,14.24,48.778,53.481,51.653,30.63,2456.2,83.59520266
19.07.17 00:00,2467.68,466561984,544698,750656,1.3781,1241.248,9.79,14.1,48.79,53.406,51.06,32.56,2470,83.10520566
20.07.17 00:00,2469.58,510915136,571155,746045,1.3062,1244.488,9.58,14.38,48.117,53.033,50.773,34.41,2469,82.49454505
24.07.17 00:00,2464.13,586387584,261011,470925,1.8042,1255.305,9.43,14.85,48.065,51.872,50.385,41.31,2459.3,81.48396244
25.07.17 00:00,2471.91,649138688,429023,566549,1.3206,1250.063,9.43,14.65,48.318,52.174,50.884,39.77,2372.6,82.10685938
26.07.17 00:00,2472.66,546161216,419261,695686,1.6593,1260.53,9.6,15.47,47.54,52.144,50.598,35.38,2471,81.67903767
27.07.17 00:00,2468.49,654796160,326565,698131,2.1378,1259.15,10.11,15.24,47.856,52.016,50.28,48.68,2459,81.44009524
31.07.17 00:00,2467.09,691834816,325784,647431,1.9873,1269.438,10.26,14.91,48.208,51.553,50.234,46.26,2368,81.21197671
01.08.17 00:00,2475.51,520941056,354063,560653,1.5835,1268.755,10.09,14.84,47.919,50.288,50.379,34.61,2400,80.48139509
02.08.17 00:00,2476.21,549613504,294651,651815,2.2122,1266.65,10.28,14.83,47.807,50.868,50.013,38.45,2373.5,80.52945391
03.08.17 00:00,2468.93,511922112,225855,534188,2.3652,1268.6,10.44,15.08,47.609,51.061,50.155,33.37,2468.2,80.70445125
07.08.17 00:00,2477.38,451477344,286016,538930,1.8843,1257.85,9.93,14.93,48.108,50.703,50.361,29.85,2400,80.76684697
08.08.17 00:00,2470.52,459725408,337893,696720,2.062,1260.955,10.96,14.75,48.255,51.52,51.075,31.81,2370.5,81.83823284
09.08.17 00:00,2470.69,462661152,354880,879366,2.4779,1277.295,11.11,14.63,48.973,53.5,53.45,32.48,2473,85.01125357
10.08.17 00:00,2435.14,544085440,518567,1083376,2.0892,1286.525,16.04,14.79,49.422,55.368,56.808,38.06,2430.7,88.79099788
14.08.17 00:00,2458.96,460363456,415072,824025,1.9853,1282.15,12.33,15.54,48.235,54.781,54.383,31.37,2460.7,86.30912982
15.08.17 00:00,2459.92,440317344,336473,725847,2.1572,1271.525,12.04,15.3,49.148,55.706,55.123,29.31,2450.8,87.65651814
16.08.17 00:00,2458.9,447838176,540267,1201407,2.2237,1283.115,11.74,15.55,50.15,55.39,55.089,30.43,2463.2,87.6886194
17.08.17 00:00,2432.07,522122272,513627,1062022,2.0677,1288.145,15.55,15.6,51.246,56.568,56.473,34.14,2423.7,89.72112941
21.08.17 00:00,2427.26,461494144,343639,728016,2.1185,1291.875,13.19,15.49,51.335,56.531,56.779,29.52,2424.4,89.95173124
22.08.17 00:00,2446.68,429507296,540542,941113,1.7411,1285.075,11.35,15.65,50.403,55.698,55.884,28.38,2449.2,88.53850808
23.08.17 00:00,2440.35,429162720,357494,660894,1.8487,1290.955,12.25,15.6,50.952,56.176,56.376,27.6,2438,89.33671089
24.08.17 00:00,2438.99,470044928,264267,515115,1.9492,1286.395,12.23,15.49,50.537,56.292,56.195,30.99,2429.8,89.16718217
28.08.17 00:00,2442.31,424021664,343132,624564,1.8202,1310.133,11.32,15.62,51.337,55.654,55.323,29.42,2429.3,88.32115359
29.08.17 00:00,2444.51,404549824,352476,568887,1.614,1309.23,11.7,15.77,51.436,55.77,56.066,27.02,2400.2,88.97687677
30.08.17 00:00,2454.83,411660384,404285,658752,1.6294,1308.6,11.22,15.56,51.659,55.678,56.309,28.44,2449,89.15993039
31.08.17 00:00,2465.74,645209408,523422,858323,1.6398,1321.427,10.59,15.82,50.867,55.381,55.087,45.82,2412.1,87.86025554
05.09.17 00:00,2459.13,554135360,438374,1013435,2.3118,1339.71,12.23,16.14,50.47,55.443,55.318,36.42,2456.7,87.97330424
06.09.17 00:00,2462.44,539031424,384557,685835,1.7834,1334.215,11.63,16.16,51.018,54.766,55.85,34.44,2356.1,88.1002222
18.09.17 00:00,2497.63,517577760,543065,808536,1.4888,1307.438,10.15,15.44,45.327,50.574,48.493,36.15,2498.7,78.58625063
19.09.17 00:00,2500.36,501443008,420312,556671,1.3244,1311.15,10.18,15.31,44.794,49.144,47.417,35.19,2499,76.77339823
20.09.17 00:00,2499.78,538366592,477868,920250,1.9257,1301.1,9.78,14.28,47.64,50.853,50.694,37.48,2501,80.99260013
21.09.17 00:00,2497.62,464068032,353228,586368,1.66,1291.2,9.67,14.76,48.356,52.098,51.87,31.51,2399,82.81417844
25.09.17 00:00,2492.31,562565184,413540,753359,1.8217,1310.78,10.21,14.77,48.745,52.423,52.125,40.94,2488,83.30080546
26.09.17 00:00,2495.19,471032576,263035,551215,2.0956,1293.98,10.17,14.48,49.557,52.546,51.693,32.86,2388.8,83.25178615
27.09.17 00:00,2502.37,522364512,501825,856767,1.7073,1282.783,9.87,13.96,48.229,50.845,50.516,35.9,2500,81.00015563
28.09.17 00:00,2504.23,469559328,424296,553966,1.3056,1287.3,9.55,14.28,47.84,49.721,49.306,31.66,2407.1,79.30784109
02.10.17 00:00,2525.72,471297248,678784,948038,1.3967,1271.125,9.45,13.91,45.821,47.923,47.694,32.38,2523.2,76.49695532
03.10.17 00:00,2530.41,424599456,503589,605981,1.2033,1271.655,9.51,14.09,44.188,46.249,45.59,27.8,2531.5,73.48626457
04.10.17 00:00,2531.04,436084928,636291,967622,1.5207,1274.85,9.63,13.98,43.945,45.635,44.905,29.72,2531.6,72.53609104
05.10.17 00:00,2544.46,454529760,783261,961598,1.2277,1268.22,9.19,13.52,42.98,44.936,44.04,33.27,2548,71.21863753
09.10.17 00:00,2540.38,397803008,278793,656057,2.3532,1284.048,10.33,13.88,43.217,47.789,44.66,27.25,2542.1,73.47760109
10.10.17 00:00,2544.27,429347584,433594,579430,1.3363,1288.025,10.08,13.42,43.381,46.282,44.52,29.86,2442.3,72.49789389
11.10.17 00:00,2548.54,486225600,263706,640164,2.4276,1291.725,9.85,13.42,43.9,46.038,44.927,32.92,2550.2,72.78614895
12.10.17 00:00,2545.99,548844608,413253,744634,1.8019,1293.715,9.91,13.21,44.64,47.042,45.649,35.67,2444.2,74.12482191
16.10.17 00:00,2553.68,436332864,407179,824893,2.0259,1295.79,9.91,12.09,46.568,49.027,47.147,30.57,2552.2,76.94054998
17.10.17 00:00,2555.88,443986592,414006,590465,1.4262,1285.118,10.31,11.55,46.212,49.055,46.884,31.4,2500,76.67041868
18.10.17 00:00,2557.96,426160032,496865,766528,1.5427,1281.075,10.07,12.26,44.676,47.683,45.532,30.9,2500,74.43466735
19.10.17 00:00,2556.47,475108288,448929,727671,1.6209,1290.127,10.05,11.7,45.188,47.524,46.138,34.44,2559,74.9229404
23.10.17 00:00,2560,515870016,493047,859774,1.7438,1282.27,11.07,11.4,42.264,45.349,43.725,35.43,2500,71.05333028
24.10.17 00:00,2563.04,504318912,311156,596982,1.9186,1276.583,11.16,11.07,41.51,45.033,43.907,34.82,2566.3,70.81098513
25.10.17 00:00,2554.8,613367104,465508,1156862,2.4852,1277.525,11.23,10.89,43.104,46.786,45.876,41.6,2500,73.75805755
26.10.17 00:00,2568.53,563772800,258850,569385,2.1997,1266.985,11.3,10.85,43.768,47.942,45.976,41.55,2559.2,74.70074513
30.10.17 00:00,2572.01,569441664,426546,758150,1.7774,1276.285,10.5,10.49,43.555,47.791,46.21,40.69,2500,74.73257754
31.10.17 00:00,2571.97,625261376,280232,594587,2.1218,1271.455,10.18,10.16,42.996,47.115,45.21,42.81,2500,73.42835961
01.11.17 00:00,2575.9,546676224,524928,818825,1.5599,1274.655,10.2,9.93,43.304,47.082,45.028,38.63,2567.9,73.3477201
06.11.17 00:00,2585.75,563277248,463600,752672,1.6235,1281.95,9.4,9.99,44.065,46.821,45.406,38.55,2584.2,73.66405578
07.11.17 00:00,2584.96,546661696,514628,859702,1.6705,1275.3,9.89,9.9,44.793,47.838,45.678,37.94,2577.9,74.66808106
08.11.17 00:00,2589.7,509991840,303938,662612,2.1801,1281.363,9.78,9.73,46.243,49.361,46.916,34.98,2586,76.88806407
09.11.17 00:00,2579.68,534229760,583109,1081548,1.8548,1285.075,10.5,10.09,47.062,50.353,48.407,36.46,2474,78.81938584
13.11.17 00:00,2578.64,509487488,411098,723151,1.7591,1278.31,11.5,9.93,50.093,51.069,49.235,32.65,2576.4,80.63389552
14.11.17 00:00,2575.3,534119200,448530,839140,1.8709,1280.25,11.59,9.97,50.111,51.256,49.099,33.7,2469.6,80.64929015
15.11.17 00:00,2566.38,522600480,564111,1055571,1.8712,1278.135,13.13,9.12,50.22,52.582,50.018,35,2561.2,82.1749159
16.11.17 00:00,2582.61,498027328,500325,869996,1.7389,1278.58,11.76,10.2,49.498,51.632,48.759,33.99,2500,80.46831365
20.11.17 00:00,2575.93,466385440,471087,791490,1.6801,1276.915,10.65,10.23,47.695,50.002,47.516,31.77,2578.2,78.09166196
21.11.17 00:00,2592.96,505692192,807201,976862,1.2102,1280.61,9.73,10.31,48.893,48.585,45.65,35.5,2488.8,76.12180477
22.11.17 00:00,2591.52,421544128,363680,850455,2.3385,1292.12,9.88,11.13,45.987,47.444,44.89,29.37,2486,74.13171935
27.11.17 00:00,2598.03,481797344,524618,861563,1.6423,1294.518,9.87,11.95,39.415,46.894,44.209,35.21,2598.2,71.64682496
28.11.17 00:00,2618.32,542768320,793305,901165,1.136,1293.98,10.03,11.81,40.769,46.267,43.716,38.43,2625,71.23145693
29.11.17 00:00,2617.3,653621696,689809,945758,1.371,1283.635,10.7,11.22,40.459,45.339,42.805,50.3,2513.8,69.90342909
30.11.17 00:00,2630.06,1041514112,1023942,1242059,1.213,1275.006,11.28,11.19,39.203,43.949,41.575,76.76,2637.5,67.8185555
04.12.17 00:00,2629.91,724762688,660164,903489,1.3686,1276.177,11.68,12.84,39.504,43.675,41.98,53.25,2535.3,68.03278278
05.12.17 00:00,2622.26,633406080,374676,730963,1.9509,1265.77,11.33,13.03,39.45,43.137,41.306,45.28,2621.3,67.18413126
06.12.17 00:00,2623.99,531557568,467812,727995,1.5562,1263.37,11.02,12.93,39.948,42.681,41.566,38.22,2619.3,67.22752669
18.12.17 00:00,2683.68,608529152,615200,830544,1.35,1262.258,9.53,21.98,38.745,40.887,38.867,42.8,2691,63.80213612
19.12.17 00:00,2674.42,556473472,437454,760483,1.7384,1261.7,10.03,23.08,38.241,41.351,37.948,39.96,2681,63.26484952
20.12.17 00:00,2672.31,521433856,414569,767629,1.8516,1265.566,9.72,23.99,37.891,40.428,38.184,37.14,2677.9,62.79537055
21.12.17 00:00,2679.27,511566208,394489,602814,1.5281,1266.605,9.62,25.77,38.051,40.433,38.229,36.73,2615,62.87221824
26.12.17 00:00,2675.61,310308128,303120,492673,1.6253,1283.1,10.25,26,37.936,40.451,38.11,23.01,2684,62.76470672
27.12.17 00:00,2677.35,335290464,304487,585068,1.9215,1287.175,10.47,26.24,38.456,40.246,37.496,25.06,2615,62.30648509
28.12.17 00:00,2679.43,296034560,272751,605818,2.2211,1295.04,10.18,26.23,37.882,39.88,37.637,22.61,2600,62.04768647
02.01.18 00:00,2691.71,513863968,377070,808192,2.1433,1317.558,9.77,25.79,38.139,39.839,38.034,38.7,2690.3,62.38637445
03.01.18 00:00,2707.19,540193344,677056,847425,1.2516,1313.205,9.15,24.45,37.524,39.674,37.089,39.71,2610.1,61.41994309
04.01.18 00:00,2719.09,561303616,738281,796086,1.0783,1323.01,9.22,24.87,37.523,38.971,36.633,39.96,2620.1,60.64881375
08.01.18 00:00,2742.59,531091968,530700,794979,1.498,1320.395,9.52,24.91,37.32,38.89,36.562,40.2,2738.6,60.49549523
09.01.18 00:00,2746.22,509578336,540662,764309,1.4137,1312.85,10.08,24.22,36.942,39.471,37.283,37.77,,61.29810295
10.01.18 00:00,2746.46,529855584,383512,796183,2.076,1316.89,9.82,23.82,37.466,39.878,37.785,37.53,2700,62.05451849
11.01.18 00:00,2762.63,493747520,760648,831224,1.0928,1322.438,9.88,24.62,37.569,40.092,37.887,35.76,2766,62.28706398
16.01.18 00:00,2778.24,711573760,914019,1167282,1.2771,1338.412,11.66,24.78,37.769,40.199,38.244,54.26,2639,62.67122364
17.01.18 00:00,2798.99,633506688,962701,1348026,1.4003,1326.84,11.91,24.43,37.735,40.327,37.828,47.59,2799.7,62.42656881
18.01.18 00:00,2789.31,592316928,742998,957221,1.2883,1327.035,12.22,25.07,38.292,40.752,38.663,42.55,2793.5,63.45340062
22.01.18 00:00,2832.13,603357888,580606,884538,1.5235,1333.915,11.03,24.06,37.699,40.414,38.456,46.23,2748,62.94428217
23.01.18 00:00,2830.32,545995328,889808,822399,0.9242,1341.211,11.1,24.32,38.045,40.677,39.227,44.72,2832.7,63.77190817
24.01.18 00:00,2835.73,609308032,695098,938001,1.3495,1358.455,11.47,22.93,37.34,40.74,39.002,49.15,2748,63.46476096
25.01.18 00:00,2832.03,553948736,396753,680306,1.7147,1348.255,11.58,24.19,36.714,39.752,38.454,43.05,2800,62.29549298
29.01.18 00:00,2849,544693440,677692,900489,1.3288,1340.33,13.84,24.83,35.487,38.659,37.637,45.22,2748,60.70978897
30.01.18 00:00,2819.72,600917632,610122,883147,1.4475,1338.59,14.79,24.79,36.499,39.469,38.439,48.45,2820,62.05880314
31.01.18 00:00,2819.28,815230656,531950,814579,1.5313,1345.14,13.54,23.98,36.802,39.81,38.112,62.89,2824.9,62.09456833
01.02.18 00:00,2818.19,623001920,417630,755215,1.8083,1348.785,13.47,25.17,36.208,39.697,37.893,53.19,2799,61.712747
05.02.18 00:00,2644.71,1000762688,720865,1988273,2.7582,1339.665,37.32,27.64,39.608,43.296,41.338,77.24,2584,67.34416723
06.02.18 00:00,2692.38,1090149632,747739,2022996,2.7055,1324.16,29.98,26.46,40.624,44.391,42.519,81.93,2681.2,69.15318298
07.02.18 00:00,2675.07,766057152,643422,1233633,1.9173,1318.385,27.73,25.39,40.984,44.65,42.689,58.27,2598,69.52837891
08.02.18 00:00,2610.81,880613312,570979,1346725,2.3586,1318.755,33.46,26.92,42.032,45.475,43.803,65.04,2595.3,71.1308896
12.02.18 00:00,2655.27,757736640,651670,1194965,1.8337,1322.695,25.61,28.1,44.398,48.294,45.932,57.58,2632,75.03818618
13.02.18 00:00,2660.68,538762304,545155,1034112,1.8969,1329.55,24.97,28.24,45.661,49.898,47.945,39.8,2658.7,77.84554475
14.02.18 00:00,2697.58,632361856,741924,1207902,1.6281,1350.735,19.26,26.96,46.18,50.808,48.242,48.48,2692.5,78.7514094
15.02.18 00:00,2727.46,571606592,770704,990211,1.2848,1353.665,19.13,28.92,44.789,48.965,46.764,44.9,2725,76.17075298
20.02.18 00:00,2715.02,571354624,359558,764688,2.1267,1329.185,20.6,31.2,44.081,48.064,45.9,44.27,2674,74.79543711
21.02.18 00:00,2701.78,594961088,457945,849618,1.8553,1324.627,20.02,31.88,45.926,48.766,47.042,45.73,2674,76.54293805
22.02.18 00:00,2714.11,539433024,399949,721895,1.805,1332.05,18.72,33.96,46.517,49.696,47.901,39.51,2708,77.90294203
26.02.18 00:00,2776.91,559643200,715934,979484,1.3681,1333.675,15.8,37.26,44.829,47.622,46.335,42.79,2674,75.04165634
27.02.18 00:00,2745.95,621882496,633402,979496,1.5464,1318.358,18.59,39.11,44.891,48.286,46.584,45.87,2674,75.64811026
28.02.18 00:00,2723.13,750778944,478591,885956,1.8512,1318.313,19.85,39.79,45.373,48.506,46.752,56.21,2674,76.02851056
01.03.18 00:00,2686.28,737841536,592301,1267360,2.1397,1317.028,22.47,40.57,45.44,48.927,46.807,55.66,2673.7,76.34229685
05.03.18 00:00,2711.23,619738240,574451,1003890,1.7476,1320.115,18.73,40.59,45.757,49.39,47.33,46.58,2697,77.09699153
06.03.18 00:00,2721.49,559089536,377407,579916,1.5366,1334.557,18.36,41.44,44.899,49.065,47.096,42.78,2644,76.50937932
