Time;SP_500;Gold;Vix;RF;P1_risk;P1_Currency
24.02.04 00:00;1139.22;403.85;16.315;0.97;35.01462587;2.40499969
25.02.04 00:00;1143.82;396.05;15.49;0.96;34.99452967;2.378451251
26.02.04 00:00;1144.97;395.05;15.01;0.97;35.80348017;2.368532247
27.02.04 00:00;1145.06;396.15;14.5;0.95;36.49939775;2.376878804
01.03.04 00:00;1155.7;399.55;14.725;0.97;35.17438412;2.373782952
02.03.04 00:00;1149.24;393.05;14.535;0.98;35.94793083;2.336958401
03.03.04 00:00;1150.92;393.35;14.87;0.97;34.89699474;2.325315969
04.03.04 00:00;1154.71;393.05;14.345;0.97;35.46959258;2.324587861
05.03.04 00:00;1156.99;401.25;14.325;0.95;36.28578127;2.353167687
08.03.04 00:00;1147.11;401.45;15.185;0.95;36.02230305;2.357586159
09.03.04 00:00;1140.59;402.75;16.15;0.98;36.28525055;2.343552875
10.03.04 00:00;1123.92;400.15;17.405;0.97;37.71420582;2.316533135
11.03.04 00:00;1106.76;402.925;19.16;0.96;39.88494124;2.325203301
12.03.04 00:00;1120.46;395.25;19.07;0.96;40.37519588;2.304680761
15.03.04 00:00;1104.49;399.475;20.125;0.94;40.29410054;2.312109447
16.03.04 00:00;1110.73;402.25;20.4;0.97;41.16457661;2.318712758
17.03.04 00:00;1123.68;407.35;18.765;0.94;40.99926012;2.317065316
18.03.04 00:00;1122.39;411.35;18.79;0.93;42.87192257;2.344833159
19.03.04 00:00;1109.94;412.35;18.57;0.93;43.22087068;2.332565417
22.03.04 00:00;1095.24;417.25;21.64;0.94;43.53303897;2.345070901
23.03.04 00:00;1094.11;419.75;20.67;0.96;43.65187338;2.346786448
24.03.04 00:00;1091.39;415.55;20.14;0.95;43.79692723;2.315170015
25.03.04 00:00;1108.97;416.25;18.595;0.95;43.95678256;2.306398407
26.03.04 00:00;1108.49;422.35;17.45;0.94;44.52076268;2.316213112
29.03.04 00:00;1122.25;417.85;16.73;0.95;43.15339948;2.319687725
30.03.04 00:00;1126.9;420.85;16.465;0.97;42.20489196;2.32936171
31.03.04 00:00;1125.95;426.45;16.595;0.96;42.17481727;2.355972561
01.04.04 00:00;1132.24;425.9;16.95;0.95;42.50474181;2.362603086
02.04.04 00:00;1141.65;420.65;16.075;0.93;41.92922764;2.326824636
05.04.04 00:00;1150.41;415.65;15.725;0.94;42.09293423;2.310651159
06.04.04 00:00;1147.92;419.45;15.3;0.94;41.46999123;2.332974113
07.04.04 00:00;1141.01;423.05;15.85;0.94;40.87428716;2.341062273
08.04.04 00:00;1139.28;420.05;15.89;0.93;41.58329279;2.327855779
12.04.04 00:00;1145.32;418.65;15.56;0.92;40.6774301;2.329892356
13.04.04 00:00;1129.51;406.65;16.635;0.91;41.06586466;2.304275075
14.04.04 00:00;1128.07;400.55;16.655;0.92;40.96667856;2.28003798
15.04.04 00:00;1128.88;399.35;16;0.92;40.84709548;2.286822892
16.04.04 00:00;1134.48;400.55;15.23;0.91;41.58735545;2.289826197
19.04.04 00:00;1135.77;401.05;15.705;0.92;41.50967173;2.299238219
20.04.04 00:00;1118.32;394.85;15.755;0.93;41.09703886;2.264628185
21.04.04 00:00;1124.18;390.05;16.245;0.93;41.59684025;2.255760221
22.04.04 00:00;1139.99;392.95;14.92;0.81;41.99424504;2.265749462
23.04.04 00:00;1140.62;395.05;14.225;0.87;41.34204469;2.258012336
26.04.04 00:00;1135.47;396.35;14.805;0.88;41.44983376;2.269492428
27.04.04 00:00;1138.35;398.75;14.77;0.91;41.14980329;2.275388069
28.04.04 00:00;1122.16;385.65;16.045;0.87;41.50958025;2.24970072
29.04.04 00:00;1113.9;387.85;16.57;0.85;41.63647135;2.26076093
30.04.04 00:00;1107.42;386.75;16.685;0.83;41.97416846;2.262519503
03.05.04 00:00;1117.3;387.15;17.165;0.83;41.98204129;2.258055648
04.05.04 00:00;1119.55;392.65;16.55;0.93;42.4237883;2.285239374
05.05.04 00:00;1121.58;393.25;16.095;0.9;42.87447667;2.291256178
06.05.04 00:00;1114.02;387.75;17.06;0.89;42.78765671;2.276871877
07.05.04 00:00;1098.69;378.75;17.305;0.9;43.78880405;2.245979776
10.05.04 00:00;1087.13;378.75;19.595;0.89;43.54731682;2.233288877
11.05.04 00:00;1095.33;377.85;18.61;0.91;44.26080989;2.230078438
12.05.04 00:00;1097.46;378.125;19.275;0.9;44.64275116;2.240090078
13.05.04 00:00;1096.28;374.85;18.445;0.88;44.69783539;2.220500403
14.05.04 00:00;1095.48;376.65;18.665;0.87;44.7854439;2.228616709
17.05.04 00:00;1083.96;379.15;20.05;0.9;44.68182751;2.237265232
18.05.04 00:00;1091.68;377.15;19.42;0.91;45.27695975;2.233414152
19.05.04 00:00;1088.82;382.45;18.255;0.91;45.31460238;2.251528997
20.05.04 00:00;1089.43;379.65;18.9;0.9;45.43052092;2.247832888
21.05.04 00:00;1093.67;384.35;18.37;0.91;45.31047267;2.25127513
24.05.04 00:00;1095.48;385.55;18.39;0.92;45.57074865;2.254575942
25.05.04 00:00;1113.25;388.65;17.075;0.95;45.69114882;2.277230037
26.05.04 00:00;1114.93;388.75;16.04;0.94;45.51374027;2.277749928
27.05.04 00:00;1121.23;394.75;15.525;0.94;44.92960767;2.31183948
28.05.04 00:00;1121.1;393.35;15.52;0.94;45.20743034;2.30356575
01.06.04 00:00;1120.82;394.65;16.575;0.97;45.49644328;2.302455689
02.06.04 00:00;1124.68;391.55;16.325;0.97;45.1452619;2.291788247
03.06.04 00:00;1116.3;388.35;16.6;0.96;45.71572331;2.289220974
04.06.04 00:00;1122.2;389.95;16.36;0.96;45.85932761;2.301882177
07.06.04 00:00;1139.98;393.75;16.015;0.97;45.07593736;2.315391045
08.06.04 00:00;1141.59;391.35;15.44;1.03;45.16062852;2.305404227
09.06.04 00:00;1130.9;384.65;15.135;1.03;44.8652823;2.277061901
10.06.04 00:00;1135.92;386.05;15.135;1.02;44.87409658;2.295158993
14.06.04 00:00;1124.66;383.55;15.95;1.07;45.19319721;2.270319142
15.06.04 00:00;1131.98;389.05;15.035;1.09;44.79532044;2.293901613
16.06.04 00:00;1133.18;384.65;14.85;1.05;44.88938136;2.272380014
17.06.04 00:00;1131.7;388.875;15.29;1.02;45.5804305;2.275207601
18.06.04 00:00;1134.68;394.85;14.88;1.03;45.1121735;2.288822472
21.06.04 00:00;1130.36;393.85;15.29;1.04;45.02789429;2.286170275
22.06.04 00:00;1134.61;394.95;14.975;1.08;44.89973657;2.281823109
23.06.04 00:00;1143.96;395.75;14.285;1.08;45.02722677;2.277380053
24.06.04 00:00;1140.95;402.15;14.565;1.1;44.61417108;2.298100896
25.06.04 00:00;1135.4;401.55;14.88;1.1;44.72474982;2.298272706
28.06.04 00:00;1133.44;400.875;15.66;1.12;44.73526668;2.300631008
29.06.04 00:00;1136.48;392.55;15.84;1.19;45.16779763;2.277312744
30.06.04 00:00;1141.15;394.25;14.99;1.17;44.9729222;2.300251906
01.07.04 00:00;1128.61;395.95;14.99;1.01;45.38248905;2.301915043
02.07.04 00:00;1124.85;397.95;15.125;1.07;44.94398087;2.325414282
06.07.04 00:00;1116.21;392.75;16.44;1.11;45.2197071;2.325819255
07.07.04 00:00;1117.93;402.45;16.03;1.16;45.53834882;2.346072719
08.07.04 00:00;1108.99;407.95;15.93;1.14;45.29703166;2.343849297
09.07.04 00:00;1112.76;407.65;15.87;1.14;46.16931982;2.350278528
12.07.04 00:00;1114.26;407.95;15.11;1.16;46.2882227;2.354008247
13.07.04 00:00;1115.2;401.65;14.68;1.19;45.74607959;2.342676845
14.07.04 00:00;1111.29;405.45;14.225;1.17;45.08479292;2.343909429
15.07.04 00:00;1106.6;404.05;14.165;1.15;44.79607596;2.338353996
16.07.04 00:00;1101.57;406.65;14.265;1.15;44.38914226;2.362324221
19.07.04 00:00;1100.82;405.65;15.345;1.16;44.38823004;2.358751318
20.07.04 00:00;1108.43;400.15;14.775;1.22;44.44402425;2.340559271
21.07.04 00:00;1094.06;396.75;15.185;1.21;44.13099947;2.319794685
22.07.04 00:00;1096.54;395.05;16.195;1.21;43.84337423;2.322084091
23.07.04 00:00;1086.04;390.15;16.38;1.23;44.02122207;2.299500613
26.07.04 00:00;1084.04;388.95;17.455;1.29;44.12962137;2.302971532
27.07.04 00:00;1094.79;387.25;16.82;1.35;44.25489636;2.28294823
28.07.04 00:00;1095.53;387.85;16.675;1.32;44.21705827;2.285282479
29.07.04 00:00;1100.68;387.55;15.77;1.29;44.34432844;2.283551269
30.07.04 00:00;1101.89;391.05;15.58;1.27;43.91883739;2.283994089
02.08.04 00:00;1106.38;392.15;15.9;1.28;44.24124592;2.288282748
03.08.04 00:00;1099.53;394.05;15.665;1.37;44.20315361;2.297566799
04.08.04 00:00;1098.39;391.65;16.235;1.34;44.11728237;2.295401294
05.08.04 00:00;1080.66;392.85;17.29;1.34;44.2410005;2.294256275
06.08.04 00:00;1063.99;399.75;18.93;1.36;44.31045222;2.325690442
09.08.04 00:00;1065.37;400.25;19.3;1.4;44.2851449;2.324738534
10.08.04 00:00;1078.77;398.65;18.055;1.42;43.90481988;2.315110306
11.08.04 00:00;1075.64;395.45;18.165;1.4;44.31394486;2.315787009
12.08.04 00:00;1063.21;393.75;18.83;1.31;44.35703816;2.316707678
13.08.04 00:00;1064.73;398.95;18.61;1.32;44.28258791;2.342194634
16.08.04 00:00;1079.28;402.25;18.105;1.36;44.03435878;2.340775342
17.08.04 00:00;1081.51;405.05;16.84;1.38;44.04227811;2.334471365
18.08.04 00:00;1094.96;404.55;16.84;1.37;44.0114875;2.333189791
19.08.04 00:00;1090.82;406.65;16.93;1.35;43.87040279;2.345667122
20.08.04 00:00;1098.24;412.75;16.41;1.34;43.74864921;2.33751835
23.08.04 00:00;1095.66;409.95;16.25;1.33;43.74864921;2.309369146
24.08.04 00:00;1096.1;403.15;15.57;1.39;43.62822093;2.292048779
25.08.04 00:00;1104.84;406.55;15.285;1.38;42.97796421;2.294447691
26.08.04 00:00;1105.22;406.55;14.99;1.4;43.17750326;2.294900474
27.08.04 00:00;1108.04;403.25;14.845;1.43;42.93757503;2.284756615
30.08.04 00:00;1099.36;408.05;15.44;1.45;42.40182924;2.285375879
31.08.04 00:00;1103.99;409.85;15.565;1.45;42.68974736;2.302842744
01.09.04 00:00;1105.78;408.85;15.055;1.43;41.00912077;2.302993244
02.09.04 00:00;1118.38;406.35;14.615;1.46;41.1884997;2.297786481
03.09.04 00:00;1113.78;401.05;14.085;1.49;40.86404408;2.281390302
07.09.04 00:00;1121.17;397.75;14.335;1.53;39.51475286;2.289082746
08.09.04 00:00;1116.34;399.65;14.025;1.57;36.41762304;2.299226352
09.09.04 00:00;1118.15;398.95;14.055;1.57;35.28024966;2.298120952
10.09.04 00:00;1123.77;402.75;13.96;1.6;36.06085212;2.307896866
13.09.04 00:00;1125.41;403.95;13.47;1.59;35.18484524;2.306737115
14.09.04 00:00;1128.27;405.425;13.695;1.57;35.01629801;2.312863719
15.09.04 00:00;1120.26;405.15;14.175;1.56;35.01748565;2.293282195
16.09.04 00:00;1123.47;404.525;14.465;1.55;34.43942123;2.303842744
17.09.04 00:00;1128.54;405.65;14.18;1.58;34.01417869;2.302307457
20.09.04 00:00;1122.21;405.05;14.635;1.6;34.08183767;2.301315177
21.09.04 00:00;1129.24;409.25;13.91;1.62;34.02201819;2.320862975
22.09.04 00:00;1113.59;407.35;14.375;1.53;34.9746068;2.317147528
23.09.04 00:00;1108.53;410.125;14.845;1.53;35.13293346;2.32251396
24.09.04 00:00;1110.27;407.825;14.51;1.53;36.10476058;2.327817875
27.09.04 00:00;1103.72;408.625;14.79;1.59;36.69107884;2.328641542
28.09.04 00:00;1110.15;412.25;14.265;1.62;37.78929018;2.335559315
29.09.04 00:00;1114.66;412.95;13.67;1.52;37.6253337;2.332067075
30.09.04 00:00;1114.42;418.25;13.435;1.47;37.31629494;2.354192305
01.10.04 00:00;1131.34;419.465;12.855;1.52;37.85345169;2.346722584
04.10.04 00:00;1134.92;414.05;13.22;1.54;36.95207414;2.325705072
05.10.04 00:00;1134.51;418.75;13.85;1.57;36.01429297;2.332524383
06.10.04 00:00;1141.83;417.875;13.67;1.56;36.22577013;2.33068772
07.10.04 00:00;1130.58;417.65;13.995;1.56;36.18364784;2.333067807
08.10.04 00:00;1122.19;422.775;14.65;1.56;36.26879651;2.355101102
12.10.04 00:00;1121.93;415.25;15.3;1.59;36.15503719;2.343614599
13.10.04 00:00;1113.45;416.25;14.775;1.59;35.51981449;2.343534887
14.10.04 00:00;1103.29;417.75;15.89;1.6;36.20015308;2.35025329
15.10.04 00:00;1108.2;418.8;15.605;1.59;36.22854373;2.364139398
18.10.04 00:00;1113.45;416.25;15.4;1.61;35.95811015;2.359897455
19.10.04 00:00;1103.24;419.85;14.76;1.63;35.80415711;2.363603511
20.10.04 00:00;1103.46;424.125;15.165;1.62;36.2768261;2.382606264
21.10.04 00:00;1106.45;423.75;14.735;1.64;36.51555207;2.389967575
22.10.04 00:00;1095.63;424.225;14.86;1.65;37.21570036;2.400217547
25.10.04 00:00;1094.72;428.45;16.365;1.73;38.23113542;2.42218732
26.10.04 00:00;1110.5;426.85;16.42;1.82;37.82653289;2.414618893
27.10.04 00:00;1125.38;424.25;16.095;1.78;36.80095988;2.403812629
28.10.04 00:00;1127.14;424.35;15.705;1.71;35.82316435;2.407948561
29.10.04 00:00;1129.59;428.55;15.625;1.73;33.9939397;2.416757024
01.11.04 00:00;1130.41;427.55;16.47;1.79;34.13538575;2.409071025
02.11.04 00:00;1130.47;421.55;15.765;1.86;32.79692158;2.411578001
03.11.04 00:00;1142.88;426.85;14.485;1.83;33.13012251;2.430132821
04.11.04 00:00;1161.24;429.55;13.485;1.85;33.13012251;2.434011325
05.11.04 00:00;1165.99;433.55;13.765;1.86;33.29085875;2.450942929
08.11.04 00:00;1164.85;431.95;14.08;1.88;32.96488271;2.445325094
09.11.04 00:00;1164.28;435.15;13.615;1.89;33.65284455;2.442892792
10.11.04 00:00;1162.94;434.55;13.15;1.88;32.75817381;2.439193158
12.11.04 00:00;1183.79;437.85;13.26;1.91;33.12546357;2.457510863
15.11.04 00:00;1183.74;436.75;13.655;1.92;32.50442048;2.453558371
16.11.04 00:00;1175.43;439.45;13.435;1.93;32.11487403;2.457213447
17.11.04 00:00;1181.82;444.65;13.08;1.9;32.40467023;2.475028435
18.11.04 00:00;1183.55;442.95;13.125;1.91;32.17981143;2.460509565
19.11.04 00:00;1170.46;447.05;13.3;1.98;32.79961758;2.475289602
22.11.04 00:00;1177.06;448.94;13.325;1.98;32.849648;2.47938302
23.11.04 00:00;1176.97;447.05;12.74;1.99;32.81067448;2.487569184
24.11.04 00:00;1181.98;449.55;12.725;1.98;33.22415929;2.50147063
26.11.04 00:00;1182.89;451.95;12.75;2.01;32.92258718;2.516941756
29.11.04 00:00;1178.47;453.95;13.31;2.02;32.62689052;2.509983892
30.11.04 00:00;1174.01;450.95;13.225;2.07;32.15672722;2.50816175
01.12.04 00:00;1191.03;454.75;12.945;2.06;31.90367569;2.523162248
02.12.04 00:00;1190.17;449.25;12.88;2.06;31.62168116;2.5076796
03.12.04 00:00;1190.38;455.9;12.73;2.06;31.13738314;2.53570505
06.12.04 00:00;1189.67;452.25;13.165;2.09;31.08868663;2.521836897
07.12.04 00:00;1176.78;450.9;13.35;2.08;30.90553746;2.520985481
08.12.04 00:00;1182.2;440.6;13.43;2.08;30.72775233;2.502526062
09.12.04 00:00;1189.11;437.3;13.24;2.07;30.78378168;2.492246313
10.12.04 00:00;1187.96;434.2;12.915;2.07;30.44474326;2.477295229
13.12.04 00:00;1198.58;438.85;12.37;2.04;30.40472176;2.492375088
14.12.04 00:00;1203.58;435.6;12.47;2.01;30.31432048;2.488873294
15.12.04 00:00;1205.58;440.6;12.555;1.98;30.57925915;2.510487203
16.12.04 00:00;1203.1;437.2;12.275;1.93;30.67706463;2.485240433
17.12.04 00:00;1195.08;441.5;12.31;1.95;30.54317284;2.498041073
20.12.04 00:00;1194.52;442.99;12.055;1.97;30.3904766;2.506589343
21.12.04 00:00;1205.47;441.6;11.685;1.92;30.37430275;2.49808807
22.12.04 00:00;1209.61;439.7;11.54;1.84;30.30536234;2.493054475
23.12.04 00:00;1210.48;442.245;11.39;1.83;30.03595641;2.509358873
27.12.04 00:00;1205.27;444.35;11.845;1.9;31.41421775;2.531126636
28.12.04 00:00;1213.34;443.75;12.185;1.88;31.65912725;2.530394129
29.12.04 00:00;1213.56;436.455;11.7;1.76;30.76008322;2.523939102
30.12.04 00:00;1213.41;437.995;12.395;1.68;30.50509788;2.534184759
31.12.04 00:00;1211.97;438.45;12.855;1.89;30.13470085;2.526182664
03.01.05 00:00;1201.83;429.55;13.74;1.99;30.18216465;2.511073552
04.01.05 00:00;1188.21;427.55;14.19;2.05;30.63855004;2.474822018
05.01.05 00:00;1183.82;426.55;13.675;2.04;31.0096593;2.472087679
06.01.05 00:00;1187.7;421.4;13.71;2.04;31.39394232;2.458952452
07.01.05 00:00;1186.11;419.05;13.225;2.03;29.95744888;2.446054752
10.01.05 00:00;1189.93;419.625;13.435;2.07;30.33674816;2.451569367
11.01.05 00:00;1183.05;421.65;13.365;2.03;30.99409368;2.457777965
12.01.05 00:00;1187.75;426.15;12.9;2.01;31.0597785;2.483794409
13.01.05 00:00;1177.3;425.2;12.615;2.06;31.03836447;2.477340965
14.01.05 00:00;1184.43;423.15;12.555;2.06;31.11396451;2.456954838
18.01.05 00:00;1195.78;423.05;12.725;2.05;31.01063922;2.445386154
19.01.05 00:00;1184.47;423.15;12.81;1.95;30.86493412;2.449179598
20.01.05 00:00;1175.57;422.35;13.695;1.89;30.96859094;2.444877427
21.01.05 00:00;1167.86;427.25;13.93;2.02;31.36177965;2.462461474
24.01.05 00:00;1163.91;427.35;14.46;2.05;31.25258793;2.464858896
25.01.05 00:00;1168.53;422.2;14.12;2.13;30.83035751;2.446335636
26.01.05 00:00;1174.07;426.8;13.45;2.16;30.47158882;2.466880172
27.01.05 00:00;1174.46;426.2;13.265;2.16;30.14106328;2.467145861
28.01.05 00:00;1171.23;427;13.195;2.12;30.0370025;2.462977319
31.01.05 00:00;1180.93;422.6;13.21;2.06;29.95736535;2.460198988
01.02.05 00:00;1189.23;421.125;12.535;2.23;29.53681604;2.460875723
02.02.05 00:00;1193.13;421.965;11.79;2.22;29.48572593;2.461925506
03.02.05 00:00;1189.82;417.2;11.92;2.18;29.26728704;2.450254775
04.02.05 00:00;1202.86;414.7;11.435;2.2;29.31128417;2.437938169
07.02.05 00:00;1201.7;413.4;11.555;2.27;29.20660648;2.41696873
08.02.05 00:00;1202.34;412.7;11.56;2.34;28.83572125;2.41852736
09.02.05 00:00;1191.95;413.345;11.715;2.34;28.68702019;2.426493373
10.02.05 00:00;1197.04;417.8;11.685;2.35;28.84064144;2.445107881
11.02.05 00:00;1205.51;420.9;11.535;2.36;28.53765523;2.447605903
14.02.05 00:00;1206.1;425.75;11.52;2.37;28.11812293;2.463957599
15.02.05 00:00;1210.08;425.75;11.445;2.4;27.61462483;2.472854168
16.02.05 00:00;1210.2;425.2;11.265;2.39;27.63982585;2.466705914
17.02.05 00:00;1200.8;427.175;11.56;2.4;27.75363154;2.477284855
18.02.05 00:00;1201.73;427.415;11.65;2.39;27.41612998;2.479193799
22.02.05 00:00;1184.39;435.85;12.645;2.43;27.32398615;2.507974673
23.02.05 00:00;1191.09;434.55;12.62;2.47;27.10037111;2.491886458
24.02.05 00:00;1200.23;433.75;11.995;2.48;26.93172438;2.490910049
25.02.05 00:00;1211.4;435.25;11.35;2.5;26.78761408;2.499385975
28.02.05 00:00;1203.32;435.65;12.115;2.51;26.63010524;2.503077757
01.03.05 00:00;1210.49;432.6;11.88;2.55;26.41732353;2.496951136
02.03.05 00:00;1210.03;432.95;12.555;2.54;26.43368065;2.488068196
03.03.05 00:00;1210.52;429.65;12.65;2.55;26.5535982;2.481255419
04.03.05 00:00;1222.32;434.3;12.22;2.56;26.55706977;2.504448053
07.03.05 00:00;1225.21;434.55;12.325;2.59;26.94132875;2.501290555
08.03.05 00:00;1219.24;440.55;12.225;2.61;26.69670823;2.524859653
09.03.05 00:00;1207.22;440.6;12.46;2.6;26.28802456;2.525847676
10.03.05 00:00;1208.97;442.125;12.695;2.6;26.54093058;2.527208294
11.03.05 00:00;1200.39;444.945;12.545;2.6;26.33694476;2.532647641
14.03.05 00:00;1206.67;440.975;12.675;2.62;26.75470358;2.518102925
15.03.05 00:00;1197.89;440.7;12.775;2.7;26.74795859;2.515536108
16.03.05 00:00;1186.93;443.155;13.5;2.68;27.16191238;2.531993454
17.03.05 00:00;1189.28;438.8;13.435;2.68;28.22955898;2.528858052
18.03.05 00:00;1188.21;439.345;13.375;2.7;27.82210593;2.523997901
21.03.05 00:00;1183.7;431.2;13.655;2.72;27.80796961;2.493797244
22.03.05 00:00;1171.83;427.115;13.715;2.77;28.19914273;2.482090656
23.03.05 00:00;1172.16;425.35;14.275;2.72;30.64624722;2.458671456
24.03.05 00:00;1171.76;425.05;13.425;2.7;32.04347495;2.453152861
28.03.05 00:00;1174.44;426.2;13.725;2.69;33.7125694;2.445134792
29.03.05 00:00;1165.13;426.095;14.03;2.7;31.13435239;2.452263356
30.03.05 00:00;1181.33;426.35;14.055;2.71;31.34923173;2.451297833
31.03.05 00:00;1180.41;428.35;13.835;2.63;31.34929075;2.462605358
01.04.05 00:00;1172.74;426.25;13.65;2.66;30.95143955;2.45304147
04.04.05 00:00;1176.18;424.25;14.36;2.64;33.21325953;2.441837618
05.04.05 00:00;1181.38;425.35;13.885;2.63;32.88775587;2.448214808
06.04.05 00:00;1183.86;426.7;13.325;2.6;31.85861714;2.446014568
07.04.05 00:00;1191.14;425.9;12.63;2.61;31.48136564;2.44201845
08.04.05 00:00;1181.18;427.1;12.085;2.61;31.72825684;2.456197975
11.04.05 00:00;1181.21;428;12.14;2.6;30.89893593;2.462700193
12.04.05 00:00;1187.76;428.2;12.01;2.62;31.23751328;2.458110668
13.04.05 00:00;1173.7;428.9;12.355;2.62;30.99800835;2.459851484
14.04.05 00:00;1162.12;424;13.635;2.62;31.20150705;2.441845797
15.04.05 00:00;1142.76;424.9;16.38;2.63;33.54339731;2.450888549
18.04.05 00:00;1145.91;427.345;17.5;2.67;34.86587858;2.463035486
19.04.05 00:00;1152.83;434;15.39;2.73;35.26204105;2.477973359
20.04.05 00:00;1137.71;434.6;15.885;2.65;33.48243948;2.481863559
21.04.05 00:00;1159.57;432.565;15.24;2.59;32.09413816;2.476033282
22.04.05 00:00;1152.25;434.6;15.26;2.64;31.19582497;2.483971594
25.04.05 00:00;1161.94;434.7;15.035;2.67;31.17446224;2.476569987
26.04.05 00:00;1151.99;437.1;14.71;2.7;31.31994012;2.469265542
27.04.05 00:00;1156.41;432.465;15.18;2.65;30.88159786;2.461875442
28.04.05 00:00;1143.08;431.4;15.93;2.6;31.1200606;2.463073024
29.04.05 00:00;1156.45;434.395;16.09;2.7;32.00046618;2.462866461
02.05.05 00:00;1162.2;429.8;15.435;2.68;32.05617437;2.457733346
03.05.05 00:00;1161.28;427.9;14.865;2.65;32.26530356;2.453789346
04.05.05 00:00;1175.24;429.8;14.32;2.59;32.30300438;2.469584927
05.05.05 00:00;1172.67;430.4;14.025;2.6;32.43167555;2.471422602
06.05.05 00:00;1171.1;426.2;13.585;2.64;32.66537195;2.453040918
09.05.05 00:00;1178.66;426.1;14.045;2.66;32.57422069;2.4516538
10.05.05 00:00;1165.95;426.6;14.57;2.6;32.77384557;2.457619972
11.05.05 00:00;1170.83;427.4;15.055;2.6;36.21805196;2.445528243
12.05.05 00:00;1159.24;422.4;15.195;2.58;37.27839394;2.425701235
13.05.05 00:00;1153.84;420.4;16.55;2.47;37.92539815;2.408208243
16.05.05 00:00;1165.67;419.75;16.27;2.48;39.2465468;2.400360586
17.05.05 00:00;1173.6;418.75;15.33;2.6;40.25770296;2.397171394
18.05.05 00:00;1185.31;421.75;13.74;2.6;40.20763308;2.411529773
19.05.05 00:00;1190.98;420.6;13.635;2.63;37.66278527;2.405546044
20.05.05 00:00;1189.16;417.65;13.4;2.66;37.27951332;2.391437438
23.05.05 00:00;1194.01;417.55;13.1;2.69;36.10173385;2.397990891
24.05.05 00:00;1194.06;418.35;12.915;2.82;36.58251684;2.400581209
25.05.05 00:00;1190.3;419.55;12.845;2.79;37.24201311;2.402010366
26.05.05 00:00;1197.62;417.8;12.015;2.77;36.2570099;2.387271636
27.05.05 00:00;1198.8;420.45;12.245;2.77;35.71661857;2.401292391
31.05.05 00:00;1188.33;417.25;13.06;2.8;35.32920784;2.372503676
01.06.05 00:00;1202.17;415.4;12.755;2.79;35.19884754;2.357428416
02.06.05 00:00;1204;421.8;12.115;2.8;35.32104388;2.368407056
03.06.05 00:00;1196.14;422.45;12.005;2.82;35.71301378;2.367771702
06.06.05 00:00;1197.54;425.95;12.595;2.83;36.13289052;2.380249561
07.06.05 00:00;1197.41;424.75;11.95;2.82;37.58482107;2.388942771
08.06.05 00:00;1194.69;423.15;12.44;2.83;37.48287597;2.376280095
